COD_LATTES_16	TIPVIN	GENERO	PPG_NOME	INSTITUICAO
3355963647616547	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
1388841813412015	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
6737749200665570	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
6976397161261491	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
2126481201660872	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
7479155415193658	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
5556499513805582	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
2484200467965399	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
9613980184982976	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
0339496971217162	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
1678579864255236	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
8152394509168605	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
9936991322389586	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
9296179246118904	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
9550647395377220	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
3172995771315859	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
5819951651545585	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
0976534900847907	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
0924734376057863	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
6085807397296909	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO PARÁ
7647896359798477	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
0644851336615059	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
7584115523461248	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
6346079652322359	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
3383299470190507	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
9393190768810116	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
8811165871130066	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
2053936680844527	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
4580502642241951	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
9944781887088838	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
1759902798115392	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
2825957670105564	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
2401685290370393	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CEARÁ
1806063717574977	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
0013890432793373	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
0939531253224149	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
1273037072033521	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
5619979866984830	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
1365092858604074	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
4998271672992540	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
3561131844492762	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
0148195378287401	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
1769678534430582	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
4043001469234206	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
3948252543083879	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
1049186978910803	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
8493209936697007	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
5194942555377349	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
9873581625743462	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
6421811965337503	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
9855397515537899	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
2376636144965734	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
7431498333122929	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
2814835220579666	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
4506080444921335	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
8413756820860572	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO CARIRI
7864092926643460	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
5678994663094158	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
1609557353294133	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
0017857898026618	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
8600703674458800	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
9461909998413307	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
7672865939553870	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
3834444250606399	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
4140071819487172	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
8939049222796130	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
0229537475582012	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
1727550604163016	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
2292727379014867	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
0221265788966967	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
4161078945259300	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
9152981469958239	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
9665648668089568	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
8992341585329383	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
0252677389291551	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
3942210361822168	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
2774920113255079	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
7223433849369850	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
8430720903326399	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
6762905361803183	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
9310201739348129	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
7431498333122929	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
9118083826048075	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
5458344734085444	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
0920934902479266	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
9553707435669429	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
5646522403599369	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
5619979866984830	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
9024978229643441	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
2217613637426413	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
9847960499982828	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
0437948815138207	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
4231993792347599	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA )
7416324505673009	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
7300520149420928	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
5938270183811260	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
4923627544089379	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
7413464711814360	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
3656327420806840	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
9023999545198140	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
1526528881898399	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
2595121603577953	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
4220711855480007	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
1483750169047328	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
2926539030183375	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
7536537827447217	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
2565474279842382	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE PERNAMBUCO
3104358247786444	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
3403467342603520	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
6317834863149595	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
6242230957935100	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
9677263203563065	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
9511112631138534	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
3328212638040851	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
3704296766875413	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
8449472217863692	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
7035677257870103	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
5646522403599369	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
2476575812399947	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
1122196964622407	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
3223150635170651	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
8048999419906071	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
2920056222023500	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
5757752956884154	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
8956553256560362	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DE ALAGOAS
8058407443429697	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
0068832514578140	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
5611829504195938	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
0106962520738975	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
1068196372764440	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
3737917347678121	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
6389478283904135	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
0300255203406433	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
5007416885439404	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
5486386468044529	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
8059846475323761	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
2288175522295750	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
9487332055549431	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE
9648732999706904	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
7598251938338379	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
6468376220858021	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
8179247092679836	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
0013890432793373	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
3163746449445444	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
2047669969723945	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
4775068257764378	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
1512406261228592	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
3549702267586529	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
7616062383606976	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
8031125006782425	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
7692330654655603	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
9545682339961651	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
0229801641242896	COLABORADOR	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
2652839078793474	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
1692218547069653	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
8047892088151487	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
8556052856793278	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
4391603096349380	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
7327673330074701	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
2274233937243548	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
5753747789594398	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
2594676200025013	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DA BAHIA
9280443047358807	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
4463264638076544	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
5623964456964265	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
3409664107216795	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
0335559966184833	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
7448832399554247	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
5035919384923489	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
2553964864422495	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
5544177179431479	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
8344210421589146	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
6346587909398922	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
8808213730426235	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO
4433049915911546	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
8376134230259399	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
8920113816573321	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
6589062304969432	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
1287998611558420	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
3661612581538948	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
3087665610359216	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
9090064478702633	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
5331547205905799	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
3422623122948389	PERMANENTE	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
4482415757591851	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
3565629573688410	COLABORADOR	Masculino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
9123225715599547	PERMANENTE	Feminino	CIÊNCIA DA INFORMAÇÃO	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO
